transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned,month,year
T0000364,7/10/2020,P049627,S005,C001601,2.0,0.30,0.0,7,2020
T0000365,3/23/2024,P013559,S005,C002021,3.0,0.00,0.0,3,2024
T0000366,10/4/2024,P033713,S005,C017086,2.0,0.20,0.0,10,2024
T0000367,4/29/2021,P033527,S005,C009682,3.0,0.00,0.0,4,2021
T0000368,12/6/2020,P043345,S004,C002480,1.0,0.20,1.0,12,2020
T0000369,4/12/2022,P022980,S001,C016376,4.0,0.20,0.0,4,2022
T0000370,9/21/2022,P015104,S001,C008068,1.0,0.00,0.0,9,2022
T0000371,9/12/2022,P015276,S003,C013351,2.0,0.20,0.0,9,2022
T0000372,3/13/2021,P008206,S003,C007570,2.0,0.00,0.0,3,2021
T0000373,11/5/2024,P004623,S005,C010206,1.0,0.10,0.0,11,2024
T0000374,4/1/2022,P033506,S005,C022589,3.0,0.20,0.0,4,2022
T0000375,4/30/2020,P008584,S003,C015014,2.0,0.10,0.0,4,2020
T0000376,12/3/2020,P042238,S002,C019521,4.0,0.00,0.0,12,2020
T0000377,2/15/2022,P012444,S001,C022847,1.0,0.00,0.0,2,2022
T0000378,1/5/2020,P027648,S001,C016827,4.0,0.10,0.0,1,2020
T0000379,3/10/2022,P041319,S005,C003537,1.0,0.00,0.0,3,2022
T0000380,6/27/2021,P036725,S004,C004479,2.0,0.00,0.0,6,2021
T0000381,5/24/2024,P017075,S002,C003517,1.0,0.00,0.0,5,2024
T0000382,5/26/2024,P020437,S004,C010411,3.0,0.10,1.0,5,2024
T0000383,7/20/2022,P016523,S005,C014559,1.0,0.00,0.0,7,2022
T0000384,8/7/2021,P013587,S005,C010084,3.0,0.00,0.0,8,2021
T0000386,11/27/2023,P009214,S999,C009411,2.0,0.00,0.0,11,2023
T0000387,2/5/2024,P037507,S003,C010743,4.0,0.00,0.0,2,2024
T0000388,5/23/2024,P030075,S005,C012079,2.0,0.00,0.0,5,2024
T0000389,2/12/2023,P044746,S004,C009691,3.0,0.00,0.0,2,2023
T0000390,9/17/2023,P031680,S004,C009751,4.0,0.10,0.0,9,2023
T0000391,1/11/2024,P048267,S005,C023126,3.0,0.30,0.0,1,2024
T0000392,9/23/2022,P033362,S004,C000100,2.0,0.10,0.0,9,2022
T0000393,11/13/2020,P012720,S003,C008868,1.0,0.00,1.0,11,2020
T0000394,1/23/2021,P040282,S002,C019809,1.0,0.20,0.0,1,2021
T0000395,8/30/2021,P014753,S004,C023627,2.0,0.00,1.0,8,2021
T0000396,3/21/2021,P015796,S003,C016054,3.0,0.00,0.0,3,2021
T0000397,4/29/2020,P044903,S001,C004345,4.0,0.00,0.0,4,2020
T0000398,4/1/2023,P027945,S001,C011311,3.0,0.00,0.0,4,2023
T0000399,2/15/2024,P046490,S001,C022274,4.0,0.00,0.0,2,2024
T0000400,1/15/2023,P005023,S005,C011459,3.0,0.20,0.0,1,2023
T0000401,5/4/2020,P040562,S005,C016436,4.0,0.00,0.0,5,2020
T0000402,3/11/2024,P012644,S001,C010326,4.0,0.00,0.0,3,2024
T0000403,10/4/2021,P005372,S002,C002151,2.0,0.20,0.0,10,2021
T0000404,4/27/2020,P008370,S003,C003869,3.0,0.00,0.0,4,2020
T0000405,4/12/2020,P002922,S004,C023365,3.0,0.00,0.0,4,2020
T0000406,4/11/2023,P008515,S004,C023441,4.0,0.30,0.0,4,2023
T0000407,9/3/2022,P024410,S005,C000114,2.0,0.00,0.0,9,2022
T0000408,10/26/2022,P000432,S005,C002558,2.0,0.30,1.0,10,2022
T0000409,10/12/2024,P034764,S004,C016988,4.0,0.00,0.0,10,2024
T0000410,12/23/2022,P039687,S001,C020726,4.0,0.10,0.0,12,2022
T0000411,11/18/2020,P028012,S005,C007774,2.0,0.00,0.0,11,2020
T0000412,4/26/2020,P000988,S005,C021868,4.0,0.00,0.0,4,2020
T0000413,11/6/2022,P022984,S003,C016090,1.0,0.00,0.0,11,2022
T0000414,6/13/2020,P041402,S004,C018196,1.0,0.00,1.0,6,2020
T0000415,10/9/2024,P049252,S004,C021322,2.0,0.00,0.0,10,2024
T0000416,1/15/2021,P047043,S003,C011542,2.0,0.00,0.0,1,2021
T0000417,5/20/2020,P021430,S004,C005661,1.0,0.00,0.0,5,2020
T0000418,5/3/2023,P049311,S003,C022226,4.0,0.00,0.0,5,2023
T0000419,5/19/2020,P026771,S002,C012585,4.0,0.00,0.0,5,2020
T0000420,10/14/2023,P044299,S002,C024104,4.0,0.00,0.0,10,2023
T0000421,10/31/2024,P033867,S002,C020217,2.0,0.00,0.0,10,2024
T0000423,4/6/2022,P002288,S004,C000204,3.0,0.10,1.0,4,2022
T0000424,9/2/2020,P006918,S005,C000805,4.0,0.00,0.0,9,2020
T0000425,12/28/2024,P011772,S005,C022369,4.0,0.10,0.0,12,2024
T0000426,3/12/2023,P006302,S001,C021707,3.0,0.00,0.0,3,2023
T0000427,5/19/2021,P045305,S001,C017180,3.0,0.10,0.0,5,2021
T0000428,3/31/2023,P034577,S002,C012176,1.0,0.00,0.0,3,2023
T0000429,5/2/2023,P032298,S002,C007464,3.0,0.00,0.0,5,2023
T0000430,3/22/2020,P027816,S004,C020530,4.0,0.30,0.0,3,2020
T0000431,6/22/2023,P029345,S001,C000131,4.0,0.10,0.0,6,2023
T0000432,6/16/2020,P037512,S005,C014587,2.0,0.00,0.0,6,2020
T0000433,5/8/2022,P001994,S001,C005573,3.0,0.00,0.0,5,2022
T0000434,9/8/2023,P019963,S003,C015868,4.0,0.10,0.0,9,2023
T0000435,4/10/2023,P041764,S001,C000103,2.0,0.00,1.0,4,2023
T0000436,3/3/2023,P024880,S004,C022211,2.0,0.00,0.0,3,2023
T0000437,12/6/2022,P018936,S005,C024222,4.0,0.00,0.0,12,2022
T0000438,10/9/2021,P019960,S002,C012896,3.0,0.00,0.0,10,2021
T0000439,6/18/2021,P017274,S003,C014141,2.0,0.00,0.0,6,2021
T0000440,2/22/2021,P042691,S999,C018648,3.0,0.20,0.0,2,2021
T0000441,10/3/2023,P041365,S005,C021231,2.0,0.00,0.0,10,2023
T0000442,1/6/2024,P036100,S001,C013903,4.0,0.00,0.0,1,2024
T0000443,10/5/2021,P040475,S003,C000257,2.0,0.00,0.0,10,2021
T0000444,5/3/2021,P009991,S002,C015189,4.0,0.00,0.0,5,2021
T0000445,6/27/2021,P013267,S004,C016294,3.0,0.00,0.0,6,2021
T0000446,3/21/2022,P001397,S001,C002924,2.0,0.00,0.0,3,2022
T0000447,9/25/2020,P024366,S004,C023987,2.0,0.00,0.0,9,2020
T0000448,10/7/2023,P007702,S003,C014746,1.0,0.10,0.0,10,2023
T0000449,8/14/2023,P009326,S003,C010265,1.0,0.00,0.0,8,2023
T0000450,9/6/2021,P015529,S003,C017334,4.0,0.10,1.0,9,2021
T0000451,7/25/2022,P027858,S001,C005748,3.0,0.00,0.0,7,2022
T0000452,10/9/2021,P032356,S001,C012426,4.0,0.00,0.0,10,2021
T0000453,3/19/2024,P031762,S001,C018549,3.0,0.20,0.0,3,2024
T0000454,5/28/2020,P037385,S001,C022060,2.0,0.00,1.0,5,2020
T0000455,1/20/2020,P041145,S003,C021453,4.0,0.00,0.0,1,2020
T0000456,7/27/2022,P046612,S004,C019309,1.0,0.20,0.0,7,2022
T0000457,6/26/2023,P047650,S005,C000522,1.0,0.00,1.0,6,2023
T0000458,2/27/2023,P028535,S002,C006757,4.0,0.00,1.0,2,2023
T0000459,7/23/2020,P029592,S005,C018812,2.0,0.30,0.0,7,2020
T0000460,5/30/2020,P037263,S005,C014154,3.0,0.20,0.0,5,2020
T0000461,1/6/2023,P006865,S004,C008093,1.0,0.00,0.0,1,2023
T0000462,3/12/2021,P016789,S002,C019129,3.0,0.30,0.0,3,2021
T0000463,11/2/2022,P016499,S003,C024159,3.0,0.00,0.0,11,2022
T0000464,6/27/2021,P045474,S002,C000775,4.0,0.10,0.0,6,2021
T0000465,9/28/2020,P048988,S001,C012909,3.0,0.00,0.0,9,2020
T0000466,12/15/2021,P025438,S001,C003403,3.0,0.00,0.0,12,2021
T0000467,12/9/2024,P046528,S001,C023665,4.0,0.00,1.0,12,2024
T0000468,5/20/2020,P026574,S002,C002917,3.0,0.00,0.0,5,2020
T0000469,12/5/2024,P040141,S004,C019735,3.0,0.00,0.0,12,2024
T0000470,5/15/2021,P020832,S003,C004437,2.0,0.00,0.0,5,2021
T0000471,1/26/2022,P002032,S005,C017648,1.0,0.00,0.0,1,2022
T0000472,8/6/2021,P039045,S004,C010381,3.0,0.00,0.0,8,2021
T0000473,11/19/2020,P040246,S003,C002497,3.0,0.10,0.0,11,2020
T0000474,6/16/2022,P007397,S005,C022402,1.0,0.00,1.0,6,2022
T0000475,9/3/2024,P029660,S003,C023517,1.0,0.00,0.0,9,2024
T0000476,1/17/2023,P026296,S003,C008835,3.0,0.00,0.0,1,2023
T0000477,12/11/2023,P004294,S004,C022496,1.0,0.00,0.0,12,2023
T0000479,6/6/2023,P021498,S002,C015974,3.0,0.20,0.0,6,2023
T0000480,7/10/2024,P027751,S003,C003152,1.0,0.30,0.0,7,2024
T0000481,9/1/2023,P014035,S002,C007098,4.0,0.10,0.0,9,2023
T0000482,12/19/2022,P021799,S001,C016144,2.0,0.30,1.0,12,2022
T0000483,1/17/2020,P005348,S002,C017018,3.0,0.00,0.0,1,2020
T0000484,9/29/2023,P008820,S001,C012656,2.0,0.00,0.0,9,2023
T0000485,7/31/2024,P044971,S002,C006150,4.0,0.10,0.0,7,2024
T0000486,2/9/2023,P046296,S004,C012076,2.0,0.00,0.0,2,2023
T0000487,9/5/2021,P009847,S001,C024013,1.0,0.00,0.0,9,2021
T0000488,9/20/2023,P024873,S002,C008123,1.0,0.20,0.0,9,2023
T0000489,7/31/2020,P016551,S002,C010919,4.0,0.00,0.0,7,2020
T0000490,12/3/2024,P031861,S003,C003018,1.0,0.20,0.0,12,2024
T0000491,10/2/2020,P008708,S001,C021085,2.0,0.10,0.0,10,2020
T0000492,6/25/2021,P013333,S002,C006821,4.0,0.00,0.0,6,2021
T0000494,12/27/2024,P005825,S003,C012965,2.0,0.00,0.0,12,2024
T0000495,8/7/2020,P011867,S002,C003116,2.0,0.10,0.0,8,2020
T0000496,2/29/2024,P041144,S004,C000238,4.0,0.00,0.0,2,2024
T0000497,2/7/2023,P012308,S003,C019253,2.0,0.20,1.0,2,2023
T0000498,11/14/2020,P047508,S001,C014251,4.0,0.00,0.0,11,2020
T0000499,7/11/2021,P047789,S005,C020515,1.0,0.00,0.0,7,2021
T0000500,7/31/2021,P039870,S001,C002893,1.0,0.10,0.0,7,2021
T0000501,5/23/2023,P009945,S003,C022987,2.0,0.00,0.0,5,2023
T0000502,3/7/2021,P027403,S005,C006058,2.0,0.00,0.0,3,2021
T0000503,1/9/2024,P049071,S005,C023480,4.0,0.00,0.0,1,2024
T0000504,12/3/2021,P042935,S004,C011507,4.0,0.10,0.0,12,2021
T0000505,2/20/2021,P020258,S001,C015217,1.0,0.00,1.0,2,2021
T0000506,11/8/2023,P020456,S003,C018413,4.0,0.10,0.0,11,2023
T0000507,7/22/2023,P030381,S005,C016955,4.0,0.00,0.0,7,2023
T0000508,10/12/2024,P000559,S002,C007946,2.0,0.00,0.0,10,2024
T0000509,6/24/2021,P020822,S002,C006597,2.0,0.00,0.0,6,2021
T0000510,11/1/2022,P007429,S005,C013243,4.0,0.00,0.0,11,2022
T0000511,9/27/2022,P041111,S004,C020228,2.0,0.00,0.0,9,2022
T0000512,5/29/2021,P008198,S004,C019095,4.0,0.20,0.0,5,2021
T0000513,9/28/2024,P015239,S002,C014827,2.0,0.00,1.0,9,2024
T0000514,4/14/2020,P047084,S005,C021590,2.0,0.30,0.0,4,2020
T0000515,7/8/2020,P013377,S001,C016894,4.0,0.00,0.0,7,2020
T0000516,7/23/2023,P035541,S004,C010772,2.0,0.20,0.0,7,2023
T0000517,5/17/2022,P020784,S003,C014488,1.0,0.10,1.0,5,2022
T0000518,8/25/2024,P030715,S004,C011590,4.0,0.00,0.0,8,2024
T0000519,7/20/2021,P046300,S002,C014142,3.0,0.00,0.0,7,2021
T0000520,3/31/2020,P046110,S004,C008167,1.0,0.30,0.0,3,2020
T0000522,11/14/2021,P040344,S002,C010180,3.0,0.00,0.0,11,2021
T0000523,4/28/2024,P036674,S003,C021191,3.0,0.00,0.0,4,2024
T0000524,9/24/2020,P013723,S001,C005912,2.0,0.00,0.0,9,2020
T0000525,7/28/2023,P038648,S004,C000928,2.0,0.00,0.0,7,2023
T0000526,6/20/2021,P017028,S002,C023066,2.0,0.30,0.0,6,2021
T0000527,11/26/2020,P031273,S004,C000333,1.0,0.20,0.0,11,2020
T0000528,2/27/2024,P030980,S001,C016716,3.0,0.10,0.0,2,2024
T0000529,6/23/2022,P005930,S005,C008046,1.0,0.00,0.0,6,2022
T0000530,2/3/2023,P041600,S002,C018690,1.0,0.30,0.0,2,2023
T0000531,12/16/2023,P009550,S005,C022141,2.0,0.10,0.0,12,2023
T0000532,5/25/2022,P022763,S005,C016851,1.0,0.10,0.0,5,2022
T0000533,2/22/2023,P027508,S001,C015167,1.0,0.00,1.0,2,2023
T0000534,1/20/2020,P039469,S004,C016690,4.0,0.00,0.0,1,2020
T0000535,8/17/2020,P014511,S002,C017742,3.0,0.00,0.0,8,2020
T0000536,6/3/2020,P019490,S004,C024330,3.0,0.10,0.0,6,2020
T0000537,12/13/2024,P000199,S002,C004963,3.0,0.00,0.0,12,2024
T0000538,11/16/2023,P024103,S005,C022842,4.0,0.00,0.0,11,2023
T0000539,11/1/2020,P001983,S003,C020575,3.0,0.20,0.0,11,2020
T0000540,1/22/2023,P002149,S001,C014131,1.0,0.00,0.0,1,2023
T0000541,3/14/2020,P042243,S005,C009974,4.0,0.00,0.0,3,2020
T0000542,9/5/2024,P022466,S003,C010073,1.0,0.00,0.0,9,2024
T0000543,1/26/2022,P034174,S001,C017793,3.0,0.00,0.0,1,2022
T0000544,4/7/2023,P015693,S003,C021959,1.0,0.10,0.0,4,2023
T0000545,2/5/2023,P036130,S004,C020855,4.0,0.20,0.0,2,2023
T0000546,10/30/2020,P018192,S004,C020449,2.0,0.00,0.0,10,2020
T0000547,5/30/2022,P002805,S004,C005761,1.0,0.20,0.0,5,2022
T0000548,9/18/2020,P008334,S002,C015705,3.0,0.00,0.0,9,2020
T0000549,3/26/2020,P022638,S004,C021098,1.0,0.10,0.0,3,2020
T0000550,9/23/2021,P025239,S002,C002906,2.0,0.10,0.0,9,2021
T0000551,1/16/2022,P001765,S004,C019212,3.0,0.00,0.0,1,2022
T0000552,6/18/2024,P004921,S003,C009280,1.0,0.10,0.0,6,2024
T0000553,10/28/2024,P014066,S002,C007196,3.0,0.30,0.0,10,2024
T0000554,3/22/2020,P008608,S002,C016740,3.0,0.00,1.0,3,2020
T0000556,3/6/2021,P019981,S005,C015243,4.0,0.00,0.0,3,2021
T0000557,10/28/2023,P015944,S004,C024715,3.0,0.00,0.0,10,2023
T0000558,5/26/2021,P015464,S003,C015775,2.0,0.00,0.0,5,2021
T0000559,9/27/2023,P037312,S002,C002747,3.0,0.10,0.0,9,2023
T0000560,7/29/2020,P002538,S005,C017949,2.0,0.30,0.0,7,2020
T0000561,12/25/2021,P040737,S001,C017910,4.0,0.10,0.0,12,2021
T0000562,5/16/2024,P011196,S001,C013703,1.0,0.00,0.0,5,2024
T0000563,2/20/2023,P004700,S003,C002917,2.0,0.00,0.0,2,2023
T0000564,12/15/2024,P024526,S003,C014676,4.0,0.30,0.0,12,2024
T0000565,11/26/2024,P001400,S003,C018835,2.0,0.10,0.0,11,2024
T0000566,4/12/2022,P035604,S002,C011919,2.0,0.10,1.0,4,2022
T0000567,6/25/2023,P004655,S004,C008588,1.0,0.00,0.0,6,2023
T0000568,3/14/2024,P010049,S004,C024125,2.0,0.00,0.0,3,2024
T0000569,11/12/2020,P028670,S003,C002062,3.0,0.00,0.0,11,2020
T0000570,4/29/2021,P007984,S002,C000525,2.0,0.00,0.0,4,2021
T0000571,11/5/2024,P005700,S004,C007856,4.0,0.00,1.0,11,2024
T0000572,11/28/2020,P024525,S002,C024969,2.0,0.00,0.0,11,2020
T0000573,6/26/2024,P038879,S004,C022318,2.0,0.00,1.0,6,2024
T0000574,7/18/2024,P021914,S001,C012256,4.0,0.00,0.0,7,2024
T0000575,12/28/2020,P022972,S005,C002991,3.0,0.00,0.0,12,2020
T0000576,12/10/2024,P049727,S003,C016847,1.0,0.00,0.0,12,2024
T0000577,4/24/2022,P016714,S004,C024329,2.0,0.20,0.0,4,2022
T0000578,2/20/2020,P023314,S001,C005421,2.0,0.00,0.0,2,2020
T0000579,1/2/2021,P042078,S003,C020903,2.0,0.00,0.0,1,2021
T0000580,2/17/2024,P030700,S003,C007946,2.0,0.10,0.0,2,2024
T0000581,11/11/2021,P028476,S004,C008046,3.0,0.00,1.0,11,2021
T0000582,5/21/2024,P021577,S001,C005846,4.0,0.10,0.0,5,2024
T0000583,4/23/2022,P017543,S002,C021956,3.0,0.00,0.0,4,2022
T0000584,6/30/2024,P009011,S002,C013899,4.0,0.00,0.0,6,2024
T0000585,10/3/2023,P048190,S999,C017307,3.0,0.10,0.0,10,2023
T0000586,11/4/2024,P006906,S002,C001048,2.0,0.00,0.0,11,2024
T0000587,2/14/2024,P025012,S002,C021699,2.0,0.20,0.0,2,2024
T0000588,7/18/2024,P024182,S004,C024163,2.0,0.10,0.0,7,2024
T0000589,5/23/2021,P044960,S001,C008395,4.0,0.00,0.0,5,2021
T0000590,6/30/2021,P026796,S001,C005827,3.0,0.10,0.0,6,2021
T0000591,11/22/2020,P032704,S004,C007499,3.0,0.00,0.0,11,2020
T0000592,5/31/2024,P045064,S004,C003128,2.0,0.00,0.0,5,2024
T0000593,12/7/2023,P006602,S005,C010653,3.0,0.00,0.0,12,2023
T0000595,2/22/2022,P006947,S003,C022354,1.0,0.10,0.0,2,2022
T0000596,11/21/2024,P004003,S002,C012165,2.0,0.20,0.0,11,2024
T0000597,3/20/2020,P049021,S004,C010390,3.0,0.20,0.0,3,2020
T0000598,10/24/2024,P012656,S003,C002902,3.0,0.00,1.0,10,2024
T0000599,8/21/2022,P019889,S002,C000517,1.0,0.10,1.0,8,2022
T0000600,3/31/2021,P042322,S001,C003946,1.0,0.10,0.0,3,2021
T0000601,2/12/2021,P031350,S002,C022492,2.0,0.00,0.0,2,2021
T0000602,7/30/2024,P038960,S004,C013998,4.0,0.00,0.0,7,2024
T0000603,7/31/2022,P037795,S001,C024427,4.0,0.00,0.0,7,2022
T0000604,12/17/2021,P045670,S005,C015619,1.0,0.00,1.0,12,2021
T0000606,8/7/2024,P036734,S004,C023319,3.0,0.00,1.0,8,2024
T0000607,6/16/2024,P017843,S001,C000582,2.0,0.30,0.0,6,2024
T0000608,11/19/2024,P000994,S005,C022155,1.0,0.10,0.0,11,2024
T0000609,4/11/2021,P045418,S004,C022596,1.0,0.00,1.0,4,2021
T0000610,4/1/2021,P015039,S002,C022025,2.0,0.10,0.0,4,2021
T0000611,2/18/2020,P005756,S003,C007155,2.0,0.20,0.0,2,2020
T0000612,9/13/2023,P009584,S002,C013623,4.0,0.00,0.0,9,2023
T0000613,1/30/2021,P044526,S005,C010087,3.0,0.00,0.0,1,2021
T0000614,3/27/2022,P012837,S005,C009673,4.0,0.30,0.0,3,2022
T0000615,11/3/2021,P042741,S004,C002836,4.0,0.00,0.0,11,2021
T0000616,7/24/2021,P039865,S005,C000467,4.0,0.30,0.0,7,2021
T0000617,11/5/2024,P004204,S004,C009244,4.0,0.00,0.0,11,2024
T0000618,5/22/2020,P040067,S003,C018202,2.0,0.00,1.0,5,2020
T0000619,5/2/2024,P038109,S001,C013523,1.0,0.00,0.0,5,2024
T0000620,7/25/2021,P017796,S001,C007676,4.0,0.10,0.0,7,2021
T0000621,12/20/2021,P002026,S005,C023386,2.0,0.00,1.0,12,2021
T0000622,8/6/2023,P020267,S001,C012863,1.0,0.00,0.0,8,2023
T0000623,11/9/2022,P010721,S003,C014523,2.0,0.00,0.0,11,2022
T0000624,3/29/2022,P047091,S004,C003348,2.0,0.30,0.0,3,2022
T0000625,10/23/2023,P038512,S003,C011017,4.0,0.00,0.0,10,2023
T0000626,9/23/2024,P003452,S002,C013633,2.0,0.10,0.0,9,2024
T0000627,1/3/2023,P009281,S001,C008511,3.0,0.10,0.0,1,2023
T0000628,11/9/2021,P020270,S003,C019967,3.0,0.00,0.0,11,2021
T0000629,2/26/2020,P016990,S005,C005322,1.0,0.00,1.0,2,2020
T0000630,8/24/2020,P022211,S001,C004832,4.0,0.00,0.0,8,2020
T0000631,12/1/2024,P043003,S002,C022380,2.0,0.30,0.0,12,2024
T0000632,6/18/2021,P015052,S004,C024276,1.0,0.00,0.0,6,2021
T0000633,12/31/2020,P011631,S001,C023734,3.0,0.00,0.0,12,2020
T0000634,4/4/2023,P021293,S001,C015322,2.0,0.00,0.0,4,2023
T0000635,6/27/2021,P040617,S003,C010266,1.0,0.00,0.0,6,2021
T0000636,3/19/2020,P003692,S005,C006999,2.0,0.00,0.0,3,2020
T0000637,8/10/2020,P009536,S003,C023310,2.0,0.00,0.0,8,2020
T0000638,5/6/2023,P023265,S004,C004573,1.0,0.00,0.0,5,2023
T0000639,6/8/2022,P023980,S001,C015878,4.0,0.00,0.0,6,2022
T0000640,12/8/2021,P011345,S001,C001043,2.0,0.00,1.0,12,2021
T0000641,2/1/2024,P000503,S001,C008144,3.0,0.10,0.0,2,2024
T0000642,5/29/2024,P021735,S002,C024762,4.0,0.20,0.0,5,2024
T0000643,10/4/2021,P027802,S002,C023918,3.0,0.00,0.0,10,2021
T0000644,6/12/2022,P035265,S002,C003555,4.0,0.10,0.0,6,2022
T0000645,5/26/2023,P031933,S003,C001008,4.0,0.00,0.0,5,2023
T0000646,11/13/2022,P019877,S002,C003213,2.0,0.00,0.0,11,2022
T0000647,8/24/2020,P049526,S004,C022079,2.0,0.10,0.0,8,2020
T0000648,2/27/2022,P034159,S001,C015206,1.0,0.20,0.0,2,2022
T0000649,3/26/2023,P033416,S004,C004771,1.0,0.00,0.0,3,2023
T0000650,1/24/2021,P016669,S001,C004982,3.0,0.00,0.0,1,2021
T0000651,6/5/2021,P049873,S001,C024360,3.0,0.00,0.0,6,2021
T0000652,3/31/2020,P034241,S002,C008281,4.0,0.00,0.0,3,2020
T0000653,12/22/2023,P005222,S001,C005338,4.0,0.10,0.0,12,2023
T0000654,6/12/2022,P027809,S003,C022800,3.0,0.20,0.0,6,2022
T0000655,1/4/2020,P049986,S002,C022243,2.0,0.10,0.0,1,2020
T0000656,11/30/2022,P043139,S005,C000124,3.0,0.00,0.0,11,2022
T0000657,7/9/2024,P034802,S003,C023511,4.0,0.10,0.0,7,2024
T0000658,1/7/2023,P004223,S003,C002553,2.0,0.00,0.0,1,2023
T0000659,11/7/2023,P028018,S003,C000969,2.0,0.10,0.0,11,2023
T0000660,1/13/2024,P037534,S005,C014619,1.0,0.10,0.0,1,2024
T0000661,2/28/2024,P008612,S003,C022925,3.0,0.00,0.0,2,2024
T0000662,2/18/2024,P002370,S004,C011273,1.0,0.10,0.0,2,2024
T0000663,10/5/2023,P038820,S005,C006205,4.0,0.00,1.0,10,2023
T0000664,2/7/2021,P046911,S001,C017058,3.0,0.10,0.0,2,2021
T0000665,1/15/2022,P001203,S001,C012487,4.0,0.00,0.0,1,2022
T0000666,6/2/2022,P024029,S003,C015296,4.0,0.00,0.0,6,2022
T0000667,5/23/2020,P005133,S001,C021642,4.0,0.10,0.0,5,2020
T0000668,9/22/2023,P021407,S001,C017279,1.0,0.00,0.0,9,2023
T0000669,11/7/2021,P031151,S005,C010449,2.0,0.10,0.0,11,2021
T0000671,10/4/2021,P017482,S001,C007490,2.0,0.00,0.0,10,2021
T0000672,9/20/2023,P002708,S005,C002287,3.0,0.10,0.0,9,2023
T0000673,10/2/2024,P032452,S004,C017519,2.0,0.00,0.0,10,2024
T0000674,9/12/2020,P041912,S001,C021779,3.0,0.00,0.0,9,2020
T0000675,1/14/2024,P023121,S003,C011571,3.0,0.20,0.0,1,2024
T0000676,9/7/2021,P016304,S004,C023539,4.0,0.10,0.0,9,2021
T0000677,11/4/2022,P021547,S004,C009800,2.0,0.00,0.0,11,2022
T0000678,9/25/2021,P025769,S005,C013849,2.0,0.00,0.0,9,2021
T0000679,9/27/2023,P028557,S001,C018520,3.0,0.00,0.0,9,2023
T0000680,4/16/2022,P017642,S005,C019356,2.0,0.00,1.0,4,2022
T0000682,4/4/2022,P041494,S003,C019755,4.0,0.00,1.0,4,2022
T0000683,11/28/2023,P020778,S005,C007985,3.0,0.00,0.0,11,2023
T0000684,8/28/2021,P009802,S002,C005382,4.0,0.00,0.0,8,2021
T0000685,2/9/2023,P014875,S005,C018004,2.0,0.00,0.0,2,2023
T0000686,9/17/2020,P042936,S002,C003452,1.0,0.10,0.0,9,2020
T0000687,1/27/2021,P049437,S001,C013411,2.0,0.00,0.0,1,2021
T0000688,5/11/2022,P033961,S004,C005212,2.0,0.00,0.0,5,2022
T0000689,9/23/2023,P015851,S004,C021467,1.0,0.00,0.0,9,2023
T0000690,2/15/2022,P025169,S001,C003671,2.0,0.00,0.0,2,2022
T0000691,10/19/2023,P047291,S005,C015856,3.0,0.00,0.0,10,2023
T0000692,3/12/2024,P041571,S002,C015520,1.0,0.10,0.0,3,2024
T0000693,12/22/2020,P029060,S005,C006779,1.0,0.00,0.0,12,2020
T0000694,6/14/2023,P038845,S001,C003248,1.0,0.00,0.0,6,2023
T0000695,3/11/2023,P049802,S001,C002837,3.0,0.10,0.0,3,2023
T0000696,9/8/2021,P046221,S001,C006032,3.0,0.00,0.0,9,2021
T0000697,4/11/2022,P046263,S005,C010179,4.0,0.00,0.0,4,2022
T0000698,1/27/2023,P016142,S003,C013082,1.0,0.00,0.0,1,2023
T0000699,9/3/2024,P029702,S002,C017247,4.0,0.00,0.0,9,2024
T0000700,1/1/2020,P004081,S003,C015637,4.0,0.00,0.0,1,2020
T0000701,9/14/2021,P042957,S004,C013598,1.0,0.20,0.0,9,2021
T0000702,8/10/2021,P030410,S004,C006223,1.0,0.00,0.0,8,2021
T0000703,3/6/2021,P022992,S004,C010431,3.0,0.00,0.0,3,2021
T0000704,5/30/2022,P024002,S004,C004302,1.0,0.00,0.0,5,2022
T0000705,5/28/2024,P048013,S005,C013683,1.0,0.10,0.0,5,2024
T0000706,4/2/2023,P047565,S003,C011962,3.0,0.30,0.0,4,2023
T0000707,5/27/2023,P002251,S004,C016897,2.0,0.00,1.0,5,2023
T0000708,9/2/2023,P003394,S001,C020244,2.0,0.00,0.0,9,2023
T0000709,10/21/2021,P023778,S002,C008443,2.0,0.00,0.0,10,2021
T0000710,8/10/2022,P016290,S003,C001836,1.0,0.20,0.0,8,2022
T0000711,6/23/2022,P049699,S004,C013069,1.0,0.00,0.0,6,2022
T0000712,6/24/2022,P006882,S002,C022628,2.0,0.00,0.0,6,2022
T0000713,10/15/2023,P037199,S005,C024279,2.0,0.00,0.0,10,2023
T0000714,3/13/2021,P006577,S001,C011138,3.0,0.10,0.0,3,2021
T0000715,11/12/2022,P030776,S004,C015154,3.0,0.00,0.0,11,2022
T0000716,8/27/2022,P041302,S004,C007064,4.0,0.00,0.0,8,2022
T0000717,6/13/2024,P024703,S001,C004127,3.0,0.10,0.0,6,2024
T0000718,6/18/2024,P032377,S005,C024432,3.0,0.00,0.0,6,2024
T0000719,2/16/2024,P011361,S005,C015481,4.0,0.00,0.0,2,2024
T0000720,12/13/2020,P049407,S005,C011112,4.0,0.00,0.0,12,2020
T0000721,9/11/2023,P004311,S001,C004215,2.0,0.10,0.0,9,2023
T0000722,6/22/2020,P041733,S001,C020586,2.0,0.10,0.0,6,2020
